,Unnamed: 0,Last_Name,First_Name,Division,Country,BIB,Overall_Place,Time,Seconds,Year,Gender,Marathon
4481,4481,Emily,Fox,25-29,USA,851,"1,246",3:02:41,10961.0,2017,F,New York
4482,4482,Sarah,MacArthur,25-29,CAN,542,"1,262",3:02:56,10976.0,2017,F,New York
4483,4483,Dara Lynn,Filut,35-39,USA,531,"1,304",3:03:32,11012.0,2017,F,New York
4484,4484,Amy,Natalini,35-39,USA,1050,"1,321",3:03:43,11023.0,2017,F,New York
4485,4485,Liberty,Thompson,25-29,GBR,6435,"1,325",3:03:46,11026.0,2017,F,New York
4486,4486,Karlyn,Nieland,30-34,USA,2504,"1,339",3:04:02,11042.0,2017,F,New York
4487,4487,Chloe,Austin,35-39,CAN,5224,"1,342",3:04:04,11044.0,2017,F,New York
4488,4488,Anastasia,Voevodin,25-29,USA,523,"1,356",3:04:17,11057.0,2017,F,New York
4489,4489,Yvonne,Turi-Hodel,40-44,SUI,8039,"1,371",3:04:26,11066.0,2017,F,New York
4490,4490,Leah,Nichols,25-29,USA,7071,"1,392",3:04:42,11082.0,2017,F,New York
4491,4491,Allison,Devereux,30-34,USA,7429,"1,398",3:04:49,11089.0,2017,F,New York
4492,4492,Jennifer,Betancourt,35-39,USA,517,"1,409",3:04:58,11098.0,2017,F,New York
4493,4493,Geoffrey,Kamworor,20-24,KEN,5,1,2:10:53,7853.0,2017,M,New York
4494,4494,Wilson,Kipsang,35-39,KEN,4,2,2:10:56,7856.0,2017,M,New York
4495,4495,Lelisa,Desisa,25-29,ETH,7,3,2:11:32,7892.0,2017,M,New York
4496,4496,Lemi,Berhanu,20-24,ETH,6,4,2:11:52,7912.0,2017,M,New York
4497,4497,Tadesse,Abraham,35-39,SUI,10,5,2:12:01,7921.0,2017,M,New York
4498,4498,Michel,Butter,30-34,NED,14,6,2:12:39,7959.0,2017,M,New York
4499,4499,Abdi,Abdirahman,40-44,USA,3,7,2:12:48,7968.0,2017,M,New York
4500,4500,Koen,Naert,25-29,BEL,16,8,2:13:21,8001.0,2017,M,New York
4501,4501,Fikadu Girma,Teferi,20-24,ETH,442,9,2:13:58,8038.0,2017,M,New York
4502,4502,Shadrack,Biwott,30-34,USA,12,10,2:14:57,8097.0,2017,M,New York
4503,4503,Meb,Keflezighi,40-44,USA,11,11,2:15:29,8129.0,2017,M,New York
4504,4504,Jared,Ward,25-29,USA,9,12,2:18:39,8319.0,2017,M,New York
4505,4505,Senbeto Geneti,Guteta,20-24,ETH,441,13,2:20:29,8429.0,2017,M,New York
4506,4506,Birhanu Dare,Kemal,30-34,ETH,443,14,2:21:30,8490.0,2017,M,New York
4507,4507,Brendan,Martin,25-29,USA,18,15,2:22:36,8556.0,2017,M,New York
4508,4508,Harbert,Okuti,30-34,UGA,21,16,2:22:46,8566.0,2017,M,New York
4509,4509,John,Metui,25-29,KEN,19568,17,2:23:40,8620.0,2017,M,New York
4510,4510,Girma,Segni,30-34,ETH,549,18,2:23:51,8631.0,2017,M,New York
4511,4511,Francesco,Puppi,25-29,ITA,20,19,2:25:35,8735.0,2017,M,New York
4512,4512,Peter Le,Grice,30-34,GBR,1025,21,2:27:11,8831.0,2017,M,New York
4513,4513,Abu Kebede,Diriba,30-34,ETH,444,22,2:27:25,8845.0,2017,M,New York
4514,4514,Doriano,Bussolotto,35-39,ITA,1031,23,2:27:41,8861.0,2017,M,New York
4515,4515,Alberto,Mosca,35-39,ITA,462,25,2:28:07,8887.0,2017,M,New York
4516,4516,Enzo Yanez,Jhonson,30-34,CHI,1011,27,2:28:17,8897.0,2017,M,New York
4517,4517,Jordan,Tropf,25-29,USA,1032,28,2:28:19,8899.0,2017,M,New York
4518,4518,Matt,Lenehan,25-29,USA,464,29,2:28:26,8906.0,2017,M,New York
4519,4519,Fredrik,Uhrbom,40-44,SWE,40,30,2:28:42,8922.0,2017,M,New York
4520,4520,Benjamin,Mears,25-29,USA,458,31,2:29:12,8952.0,2017,M,New York
4521,4521,Luc,Schout,30-34,NED,1022,35,2:29:41,8981.0,2017,M,New York
4522,4522,Wojciech,Kopec,30-34,POL,1010,37,2:29:47,8987.0,2017,M,New York
4523,4523,Asier,Cuevas,40-44,ESP,446,39,2:30:00,9000.0,2017,M,New York
4524,4524,David,Saunders,30-34,USA,548,40,2:30:05,9005.0,2017,M,New York
4525,4525,Jake,Kasperski,25-29,USA,1154,41,2:30:06,9006.0,2017,M,New York
4526,4526,Suleman Abrar,Shifa,20-24,ETH,447,42,2:30:26,9026.0,2017,M,New York
4527,4527,Agustin,Moreno,30-34,ESP,1118,43,2:30:28,9028.0,2017,M,New York
4528,4528,Kyle,Larson,25-29,USA,1117,44,2:30:51,9051.0,2017,M,New York
4529,4529,Rafael,Oliveira,35-39,POR,460,45,2:31:03,9063.0,2017,M,New York
4530,4530,GAMBINO,SALVATORE,35-39,ITA,1068,46,2:31:12,9072.0,2017,M,New York
4531,4531,Mark,Sidebottom,25-29,USA,1107,48,2:31:24,9084.0,2017,M,New York
4532,4532,Lane,Boyer,25-29,USA,1019,49,2:31:26,9086.0,2017,M,New York
4533,4533,broderick,gann,30-34,USA,1024,50,2:31:33,9093.0,2017,M,New York
4534,4534,Phillip,Falk,30-34,USA,454,51,2:31:39,9099.0,2017,M,New York
4535,4535,Logan,Sherman,30-34,USA,474,53,2:31:47,9107.0,2017,M,New York
4536,4536,Karl,Augsten,25-29,CAN,1357,54,2:31:51,9111.0,2017,M,New York
4537,4537,Matthew,Farkas,25-29,USA,1415,55,2:31:52,9112.0,2017,M,New York
4538,4538,luigi,vivian,40-44,ITA,1128,56,2:31:59,9119.0,2017,M,New York
4539,4539,Mohammed El,Yamani,50-54,FRA,461,59,2:32:30,9150.0,2017,M,New York
4540,4540,Gishu Dida,Maco,35-39,ETH,450,60,2:32:46,9166.0,2017,M,New York
4541,4541,Jann,Post,35-39,NOR,1398,61,2:32:53,9173.0,2017,M,New York
4542,4542,Brent,Woodle,30-34,USA,468,62,2:32:55,9175.0,2017,M,New York
4543,4543,Joseph,Schnitter,20-24,USA,1373,63,2:33:05,9185.0,2017,M,New York
4544,4544,john,campagna,25-29,USA,1039,64,2:33:08,9188.0,2017,M,New York
4545,4545,Massi,Milani,45-49,ITA,1060,65,2:33:15,9195.0,2017,M,New York
4546,4546,Glenn,Lastennet,30-34,FRA,1249,66,2:33:18,9198.0,2017,M,New York
4547,4547,Ole Kristian,Heggheim,45-49,NOR,476,68,2:33:25,9205.0,2017,M,New York
4548,4548,Fredison,Costa,40-44,BRA,459,69,2:33:44,9224.0,2017,M,New York
4549,4549,Andrea,Fraquelli,30-34,GBR,557,70,2:33:45,9225.0,2017,M,New York
4550,4550,Ben,Leese,35-39,USA,552,71,2:34:03,9243.0,2017,M,New York
4551,4551,Hugh,Parker,25-29,USA,465,73,2:34:15,9255.0,2017,M,New York
4552,4552,Zachary,Meineke,25-29,USA,1084,74,2:34:22,9262.0,2017,M,New York
4553,4553,Aaron,Woodman,30-34,GBR,1221,75,2:34:23,9263.0,2017,M,New York
4554,4554,Marco,Quaglia,35-39,ITA,1042,77,2:34:30,9270.0,2017,M,New York
4555,4555,Greg,Hutson,30-34,USA,1147,78,2:34:38,9278.0,2017,M,New York
4556,4556,Recio,Alvarez,35-39,DOM,1247,79,2:34:39,9279.0,2017,M,New York
4557,4557,David,Roeske,35-39,USA,478,80,2:35:16,9316.0,2017,M,New York
4558,4558,Yuji,Wakimoto,25-29,JPN,1017,81,2:35:16,9316.0,2017,M,New York
4559,4559,Brendon,O'Leary,35-39,USA,483,82,2:35:27,9327.0,2017,M,New York
4560,4560,Daniel,Wallace-Periac,30-34,USA,480,83,2:35:30,9330.0,2017,M,New York
4561,4561,Daniel,Kittaka,25-29,USA,1197,84,2:35:41,9341.0,2017,M,New York
4562,4562,Domenico La,Banca,30-34,ITA,1577,85,2:35:48,9348.0,2017,M,New York
4563,4563,Trond,Smedsrud,35-39,NOR,1224,86,2:36:06,9366.0,2017,M,New York
4564,4564,Matthew,Richards,30-34,GBR,1200,87,2:36:23,9383.0,2017,M,New York
4565,4565,Andrew,Fenske,25-29,USA,1234,88,2:36:27,9387.0,2017,M,New York
4566,4566,Joe,Viavattine,20-24,USA,2447,89,2:36:37,9397.0,2017,M,New York
4567,4567,Josh,Baden,25-29,USA,456,90,2:36:37,9397.0,2017,M,New York
4568,4568,Hans,Larsson,35-39,SWE,1137,92,2:36:43,9403.0,2017,M,New York
4569,4569,Julien,GALOT,30-34,FRA,1280,93,2:36:45,9405.0,2017,M,New York
4570,4570,Knox,Robinson,40-44,USA,473,94,2:36:46,9406.0,2017,M,New York
4571,4571,Brent,Frissora,30-34,USA,452,95,2:36:48,9408.0,2017,M,New York
4572,4572,Ryan,Millar,25-29,USA,457,96,2:36:49,9409.0,2017,M,New York
4573,4573,Christopher,Petroff,20-24,USA,2030,97,2:36:57,9417.0,2017,M,New York
4574,4574,Elkin,Serna,30-34,COL,18943,98,2:37:10,9430.0,2017,M,New York
4575,4575,Ed,Waller,30-34,GBR,1155,99,2:37:15,9435.0,2017,M,New York
4576,4576,Ross,Bain,35-39,CAN,1083,100,2:37:15,9435.0,2017,M,New York
4577,4577,stephen,garner,25-29,USA,1455,101,2:37:18,9438.0,2017,M,New York
4578,4578,Stuart,Haynes,40-44,GBR,847,103,2:37:23,9443.0,2017,M,New York
4579,4579,Laurent,Michellier,40-44,FRA,1143,104,2:37:31,9451.0,2017,M,New York
4580,4580,karel,burger,35-39,RSA,1821,106,2:37:35,9455.0,2017,M,New York
4581,4581,Jamie,Stroffolino,30-34,USA,1036,107,2:37:38,9458.0,2017,M,New York
4582,4582,Michael,Arnstein,40-44,USA,1353,108,2:37:41,9461.0,2017,M,New York
4583,4583,Ryan,Guldan,30-34,USA,1423,109,2:37:46,9466.0,2017,M,New York
4584,4584,Martin,Huber,35-39,USA,554,110,2:37:51,9471.0,2017,M,New York
4585,4585,Jeff,Poindexter,25-29,USA,563,111,2:37:51,9471.0,2017,M,New York
4586,4586,Cedric,Hauben,25-29,BEL,486,112,2:37:53,9473.0,2017,M,New York
4587,4587,Ross,Mackenzie,35-39,GBR,1467,113,2:38:02,9482.0,2017,M,New York
4588,4588,Jeffrey,Redfern,30-34,USA,481,114,2:38:05,9485.0,2017,M,New York
4589,4589,Christopher,mutai,40-44,USA,1034,115,2:38:07,9487.0,2017,M,New York
4590,4590,Mathew,Moody,20-24,USA,1366,116,2:38:08,9488.0,2017,M,New York
4591,4591,Thomas,McConville,30-34,USA,471,117,2:38:11,9491.0,2017,M,New York
4592,4592,Mary,Keitany,35-39,KEN,102,26,2:22:48,8568.0,2018,F,New York
4593,4593,Vivian,Cheruiyot,35-39,KEN,104,32,2:26:02,8762.0,2018,F,New York
4594,4594,Shalane,Flanagan,35-39,USA,101,34,2:26:22,8782.0,2018,F,New York
4595,4595,Molly,Huddle,30-34,USA,106,37,2:26:44,8804.0,2018,F,New York
4596,4596,Rahma,Tusa,25-29,ETH,110,39,2:27:13,8833.0,2018,F,New York
4597,4597,Desiree,Linden,35-39,USA,105,43,2:27:51,8871.0,2018,F,New York
4598,4598,Allie,Kieffer,30-34,USA,107,47,2:28:12,8892.0,2018,F,New York
4599,4599,Lisa,Weightman,35-39,AUS,115,56,2:29:11,8951.0,2018,F,New York
4600,4600,Mamitu,Daska,35-39,ETH,103,65,2:30:31,9031.0,2018,F,New York
4601,4601,Belaynesh,Fikadu,30-34,ETH,130,67,2:30:47,9047.0,2018,F,New York
4602,4602,Stephanie,Bruce,30-34,USA,113,70,2:30:59,9059.0,2018,F,New York
4603,4603,Roberta,Groner,40-44,USA,116,71,2:31:01,9061.0,2018,F,New York
4604,4604,Gerda,Steyn,25-29,RSA,123,72,2:31:04,9064.0,2018,F,New York
4605,4605,Carrie,Dimoff,35-39,USA,117,73,2:31:12,9072.0,2018,F,New York
4606,4606,Samantha,Bluske,25-29,USA,119,83,2:32:04,9124.0,2018,F,New York
4607,4607,Sydney,Devore,25-29,USA,124,85,2:32:43,9163.0,2018,F,New York
4608,4608,Brittany,Charboneau,30-34,USA,128,117,2:36:35,9395.0,2018,F,New York
4609,4609,Sarah,Sellers,25-29,USA,122,120,2:36:37,9397.0,2018,F,New York
4610,4610,Eva Caroline,Almkvist,20-24,SWE,487,123,2:36:48,9408.0,2018,F,New York
4611,4611,Lydia,O'Donnell,25-29,NZL,536,190,2:40:52,9652.0,2018,F,New York
4612,4612,Beverly,Ramos,30-34,PUR,121,193,2:40:58,9658.0,2018,F,New York
4613,4613,Adriana Aparecida Da,Silva,35-39,BRA,126,194,2:41:00,9660.0,2018,F,New York
4614,4614,Angela,Ortiz,35-39,USA,132,204,2:41:32,9692.0,2018,F,New York
4615,4615,Eva,Vail,30-34,USA,133,228,2:42:19,9739.0,2018,F,New York
4616,4616,Kelsey,Bruce,25-29,USA,125,334,2:46:38,9998.0,2018,F,New York
4617,4617,Maria,Spitsyna,30-34,RUS,3473,351,2:46:57,10017.0,2018,F,New York
4618,4618,Bridie,McCarey,30-34,USA,527,411,2:48:23,10103.0,2018,F,New York
4619,4619,Anoush,Shehadeh,20-24,USA,488,441,2:49:06,10146.0,2018,F,New York
4620,4620,Molly,Rouillard,25-29,USA,3596,452,2:49:18,10158.0,2018,F,New York
4621,4621,Danielle,Hodge,30-34,USA,498,489,2:49:57,10197.0,2018,F,New York
4622,4622,Oksana,Akhmedova,30-34,RUS,4802,525,2:50:53,10253.0,2018,F,New York
4623,4623,Lisa,Oed,18-19,GER,4129,599,2:52:16,10336.0,2018,F,New York
4624,4624,Kelsey,Persyn,20-24,USA,499,604,2:52:19,10339.0,2018,F,New York
4625,4625,Ericka,Mason,25-29,USA,6087,606,2:52:22,10342.0,2018,F,New York
4626,4626,HollyAnn,Swann,20-24,USA,1648,643,2:53:04,10384.0,2018,F,New York
4627,4627,Kelsi,Chappell,30-34,USA,5332,648,2:53:10,10390.0,2018,F,New York
4628,4628,Marije,Geurtsen,30-34,NED,5310,674,2:53:35,10415.0,2018,F,New York
4629,4629,Anna,Starostzik,30-34,GER,2246,714,2:54:12,10452.0,2018,F,New York
4630,4630,Anna-Katharina,Plinke,30-34,GER,2364,715,2:54:13,10453.0,2018,F,New York
4631,4631,Giulia,Sommi,30-34,ITA,11474,722,2:54:19,10459.0,2018,F,New York
4632,4632,Sinead,Burns,30-34,USA,545,736,2:54:34,10474.0,2018,F,New York
4633,4633,Caroline,Willian,20-24,USA,485,765,2:54:56,10496.0,2018,F,New York
4634,4634,Yue,Wang,20-24,CHN,1635,781,2:55:09,10509.0,2018,F,New York
4635,4635,Gillian,Pease,35-39,GBR,778,783,2:55:14,10514.0,2018,F,New York
4636,4636,Nicole,Quilliam,25-29,USA,3025,794,2:55:23,10523.0,2018,F,New York
4637,4637,Manon,Blackman,20-24,USA,492,814,2:55:44,10544.0,2018,F,New York
4638,4638,Catalina,Langlois,35-39,CHI,6384,816,2:55:45,10545.0,2018,F,New York
4639,4639,Danika,Simonson,25-29,USA,520,818,2:55:46,10546.0,2018,F,New York
4640,4640,Angela,Chaney,30-34,USA,5167,836,2:55:56,10556.0,2018,F,New York
4641,4641,Alysia,Dusseau,35-39,USA,495,843,2:56:07,10567.0,2018,F,New York
4642,4642,Kimberly,Ridini,25-29,USA,3726,853,2:56:20,10580.0,2018,F,New York
4643,4643,Shanda,Warren,40-44,USA,7860,855,2:56:22,10582.0,2018,F,New York
4644,4644,Risa,Suzuki,30-34,JPN,1261,856,2:56:22,10582.0,2018,F,New York
4645,4645,Amy,Manning,30-34,USA,6024,861,2:56:25,10585.0,2018,F,New York
4646,4646,Zanthe,Wray,30-34,GBR,547,869,2:56:34,10594.0,2018,F,New York
4647,4647,Louise,Davidsson,30-34,SWE,4460,871,2:56:35,10595.0,2018,F,New York
4648,4648,Marissa,Ward,20-24,USA,548,880,2:56:48,10608.0,2018,F,New York
4649,4649,Amy,Natalini,35-39,USA,524,894,2:56:57,10617.0,2018,F,New York
4650,4650,Nancy,Jurgens,40-44,USA,5863,895,2:56:59,10619.0,2018,F,New York
4651,4651,Morgan,Lingar,25-29,USA,504,902,2:57:03,10623.0,2018,F,New York
4652,4652,Brandy,LeClair,20-24,USA,518,915,2:57:09,10629.0,2018,F,New York
4653,4653,Kelsey,Luoma,25-29,USA,5303,930,2:57:27,10647.0,2018,F,New York
4654,4654,Halina,Stankevich,30-34,BLR,7352,941,2:57:37,10657.0,2018,F,New York
4655,4655,Emily,Fayette,25-29,USA,5395,960,2:57:53,10673.0,2018,F,New York
4656,4656,Kayla,Klosterhoff,25-29,USA,3579,965,2:57:56,10676.0,2018,F,New York
4657,4657,Meseret Ali,Basa,30-34,ETH,131,981,2:58:06,10686.0,2018,F,New York
4658,4658,Alexandra,Ellis,25-29,USA,3582,983,2:58:08,10688.0,2018,F,New York
4659,4659,Lauren,Ross,25-29,USA,2546,988,2:58:12,10692.0,2018,F,New York
4660,4660,Emma,Kraft,35-39,AUS,2349,989,2:58:12,10692.0,2018,F,New York
4661,4661,Laura,Heintz,40-44,USA,747,"1,010",2:58:25,10705.0,2018,F,New York
4662,4662,Mary Kate,Bida,20-24,USA,493,"1,024",2:58:35,10715.0,2018,F,New York
4663,4663,Anna,Abdulova,25-29,UKR,2335,"1,029",2:58:38,10718.0,2018,F,New York
4664,4664,Liz,Stephen,30-34,USA,4675,"1,031",2:58:40,10720.0,2018,F,New York
4665,4665,Wanwen,Qi,40-44,USA,521,"1,057",2:58:53,10733.0,2018,F,New York
4666,4666,Ingrid,Wells,25-29,USA,522,"1,077",2:59:01,10741.0,2018,F,New York
4667,4667,Erin,Chamberlin,40-44,USA,5548,"1,092",2:59:07,10747.0,2018,F,New York
4668,4668,Dina,Kitayama,25-29,USA,2437,"1,115",2:59:17,10757.0,2018,F,New York
4669,4669,Jennifer,Donnelly,25-29,USA,505,"1,117",2:59:18,10758.0,2018,F,New York
4670,4670,Meghan,Bongartz,30-34,USA,512,"1,146",2:59:30,10770.0,2018,F,New York
4671,4671,Ashley,Sanderson-Snyder,30-34,GBR,5621,"1,151",2:59:32,10772.0,2018,F,New York
4672,4672,Elizabeth,Morris,20-24,USA,5373,"1,164",2:59:36,10776.0,2018,F,New York
4673,4673,Jana,Trenk,25-29,USA,540,"1,188",2:59:48,10788.0,2018,F,New York
4674,4674,Paige,Yellen,40-44,USA,500,"1,191",2:59:50,10790.0,2018,F,New York
4675,4675,Deirdre,Dwyer,20-24,USA,3880,"1,203",2:59:58,10798.0,2018,F,New York
4676,4676,Carla,Saez,30-34,CHI,12875,"1,231",3:00:20,10820.0,2018,F,New York
4677,4677,Ingrid,Cleland,35-39,AUS,8332,"1,234",3:00:23,10823.0,2018,F,New York
4678,4678,Nicole,Green,30-34,USA,514,"1,240",3:00:33,10833.0,2018,F,New York
4679,4679,Kelsey,Braithwaite,20-24,USA,5256,"1,241",3:00:33,10833.0,2018,F,New York
4680,4680,Kathleen,Stewart,30-34,USA,6439,"1,244",3:00:37,10837.0,2018,F,New York
4681,4681,Lisa,Bjurstrom,30-34,DEN,8339,"1,251",3:00:47,10847.0,2018,F,New York
4682,4682,Julie Hershey,Beatty,40-44,USA,3848,"1,257",3:00:52,10852.0,2018,F,New York
4683,4683,Caroline,Day,20-24,USA,510,"1,274",3:01:05,10865.0,2018,F,New York
4684,4684,Edwina,McDowall,45-49,GBR,2365,"1,276",3:01:09,10869.0,2018,F,New York
4685,4685,Kathrin,Knuchel,35-39,SUI,4094,"1,285",3:01:18,10878.0,2018,F,New York
4686,4686,Stephanie,Michea,40-44,FRA,15606,"1,311",3:01:37,10897.0,2018,F,New York
4687,4687,Sarah,Mellea,25-29,USA,5426,"1,328",3:01:51,10911.0,2018,F,New York
4688,4688,Jessica,Spar,25-29,USA,511,"1,329",3:01:52,10912.0,2018,F,New York
4689,4689,Teresa,Murphy,40-44,IRL,6442,"1,353",3:02:07,10927.0,2018,F,New York
4690,4690,Maria,Cabrera,25-29,USA,7409,"1,364",3:02:16,10936.0,2018,F,New York
4691,4691,Lelisa,Desisa,25-29,ETH,3,1,2:05:59,7559.0,2018,M,New York
4692,4692,Shura,Kitata,20-24,ETH,2,2,2:06:01,7561.0,2018,M,New York
4693,4693,Geoffrey,Kamworor,25-29,KEN,1,3,2:06:26,7586.0,2018,M,New York
4694,4694,Tamirat,Tola,25-29,ETH,4,4,2:08:30,7710.0,2018,M,New York
4695,4695,Daniel,Wanjiru,25-29,KEN,5,5,2:10:21,7821.0,2018,M,New York
4696,4696,Jared,Ward,30-34,USA,15,6,2:12:24,7944.0,2018,M,New York
4697,4697,Scott,Fauble,25-29,USA,18,7,2:12:28,7948.0,2018,M,New York
4698,4698,Festus,Talam,20-24,KEN,6,8,2:12:40,7960.0,2018,M,New York
4699,4699,Shadrack,Biwott,30-34,USA,11,9,2:12:52,7972.0,2018,M,New York
4700,4700,Chris,Derrick,25-29,USA,19,10,2:13:08,7988.0,2018,M,New York
4701,4701,Juan Luis,Barrios,35-39,MEX,9,11,2:13:55,8035.0,2018,M,New York
4702,4702,Tadesse Yae,Dabi,25-29,ETH,443,12,2:13:57,8037.0,2018,M,New York
4703,4703,Tim,Ritchie,30-34,USA,12,13,2:15:22,8122.0,2018,M,New York
4704,4704,Ryan,Vail,30-34,USA,16,14,2:15:31,8131.0,2018,M,New York
4705,4705,Jonny,Mellor,30-34,GBR,21,15,2:16:09,8169.0,2018,M,New York
4706,4706,Harbert,Okuti,30-34,UGA,28,16,2:16:51,8211.0,2018,M,New York
4707,4707,Scott,Smith,30-34,USA,17,17,2:17:12,8232.0,2018,M,New York
4708,4708,Bernard,Lagat,40-44,USA,10,18,2:17:20,8240.0,2018,M,New York
4709,4709,Girma Bekele,Gebre,25-29,ETH,440,19,2:18:18,8298.0,2018,M,New York
4710,4710,Birhanu Dare,Kemal,30-34,ETH,27,20,2:18:20,8300.0,2018,M,New York
4711,4711,Mizael,Carrera,25-29,PUR,29,21,2:19:29,8369.0,2018,M,New York
4712,4712,Suleman Abrar,Shifa,25-29,ETH,444,22,2:19:45,8385.0,2018,M,New York
4713,4713,Diriba Degefa,Yigezu,30-34,ETH,446,23,2:20:01,8401.0,2018,M,New York
4714,4714,Temesgen Habtemariam,Bekele,25-29,ETH,448,24,2:20:16,8416.0,2018,M,New York
4715,4715,Andrew,Davies,35-39,GBR,23,25,2:20:23,8423.0,2018,M,New York
4716,4716,Florent,Caelen,25-29,BEL,20,27,2:22:53,8573.0,2018,M,New York
4717,4717,Jeremy,Bennie,20-24,USA,1172,28,2:23:16,8596.0,2018,M,New York
4718,4718,Matt,Gillespie,25-29,GBR,457,29,2:25:05,8705.0,2018,M,New York
4719,4719,Luis,Rivero,30-34,GUA,445,30,2:25:25,8725.0,2018,M,New York
4720,4720,Derrick,Hamel,35-39,USA,1188,31,2:25:43,8743.0,2018,M,New York
4721,4721,Aliaksandr,Leuchanka,25-29,USA,1223,33,2:26:11,8771.0,2018,M,New York
4722,4722,Alex,Monroe,25-29,USA,22,35,2:26:28,8788.0,2018,M,New York
4723,4723,Nicholas,Hilton,25-29,USA,24,36,2:26:31,8791.0,2018,M,New York
4724,4724,Daniel,Glaz,35-39,USA,453,38,2:26:45,8805.0,2018,M,New York
4725,4725,Nick,McCormick,35-39,GBR,455,40,2:27:35,8855.0,2018,M,New York
4726,4726,Felix,Plinke,25-29,GER,1147,41,2:27:43,8863.0,2018,M,New York
4727,4727,James,Kelly,35-39,USA,544,42,2:27:49,8869.0,2018,M,New York
4728,4728,David,Kilgore,25-29,USA,554,44,2:28:01,8881.0,2018,M,New York
4729,4729,Jack St,Marie,25-29,USA,449,45,2:28:05,8885.0,2018,M,New York
4730,4730,Matthew,Beamer,30-34,USA,1153,46,2:28:08,8888.0,2018,M,New York
4731,4731,Cristian,Marianelli,40-44,ITA,1148,48,2:28:35,8915.0,2018,M,New York
4732,4732,Peter,Lighting,35-39,USA,1155,49,2:28:41,8921.0,2018,M,New York
4733,4733,Sean,Fitzpatrick,25-29,GBR,1216,50,2:28:43,8923.0,2018,M,New York
4734,4734,Raul,Fernandez,40-44,ESP,1150,51,2:28:43,8923.0,2018,M,New York
4735,4735,Lucas,Baez,25-29,ARG,1310,52,2:28:53,8933.0,2018,M,New York
4736,4736,Chris,Thompson,35-39,GBR,14,53,2:28:54,8934.0,2018,M,New York
4737,4737,Massi,Milani,45-49,ITA,1195,54,2:28:55,8935.0,2018,M,New York
4738,4738,Charles,Sandison,20-24,GBR,2454,55,2:29:02,8942.0,2018,M,New York
4739,4739,Alex,Price,25-29,USA,1160,57,2:29:18,8958.0,2018,M,New York
4740,4740,Abu Kebede,Diriba,30-34,ETH,442,58,2:29:25,8965.0,2018,M,New York
4741,4741,Daniele,Meucci,30-34,ITA,549,59,2:29:38,8978.0,2018,M,New York
4742,4742,Lawrence,Avery,35-39,GBR,1149,60,2:29:47,8987.0,2018,M,New York
4743,4743,Andre,Borgen,30-34,NOR,535,61,2:29:49,8989.0,2018,M,New York
4744,4744,Conor,Cashin,25-29,USA,1171,62,2:29:54,8994.0,2018,M,New York
4745,4745,Yipeng,Li,35-39,CHN,1244,63,2:30:07,9007.0,2018,M,New York
4746,4746,Stuart,Haynes,40-44,GBR,602,64,2:30:18,9018.0,2018,M,New York
4747,4747,Martin,Kjall-Ohlsson,40-44,SWE,469,66,2:30:33,9033.0,2018,M,New York
4748,4748,Eric,Bowles,30-34,USA,1164,68,2:30:56,9056.0,2018,M,New York
4749,4749,Jerome,Joussemet,45-49,FRA,1032,69,2:30:57,9057.0,2018,M,New York
4750,4750,Chris,Hartshorn,45-49,NZL,1256,74,2:31:13,9073.0,2018,M,New York
4751,4751,Robert,Heczko,40-44,CZE,1228,75,2:31:15,9075.0,2018,M,New York
4752,4752,Tim,Rossi,25-29,USA,461,76,2:31:19,9079.0,2018,M,New York
4753,4753,Jonathan,Tipper,35-39,GBR,1163,77,2:31:22,9082.0,2018,M,New York
4754,4754,Jordan,ODonoghue,25-29,GBR,890,78,2:31:29,9089.0,2018,M,New York
4755,4755,Steven,McElligott,30-34,CAN,1156,79,2:31:40,9100.0,2018,M,New York
4756,4756,Joe,Viavattine,20-24,USA,478,80,2:31:51,9111.0,2018,M,New York
4757,4757,Sjef,Kimpe,30-34,NED,1427,81,2:32:03,9123.0,2018,M,New York
4758,4758,Grzegorz,Gronostaj,40-44,POL,464,82,2:32:03,9123.0,2018,M,New York
4759,4759,Jonnathan,Varela,35-39,CRC,1411,84,2:32:08,9128.0,2018,M,New York
4760,4760,Damien,Bruneau,40-44,GBR,1390,86,2:32:46,9166.0,2018,M,New York
4761,4761,Hashem,Zikry,25-29,USA,542,87,2:32:51,9171.0,2018,M,New York
4762,4762,Felix,Cancre,20-24,USA,585,88,2:33:06,9186.0,2018,M,New York
4763,4763,Connor,Martin,25-29,USA,1262,89,2:33:19,9199.0,2018,M,New York
4764,4764,Andrea,Fraquelli,30-34,GBR,586,90,2:33:30,9210.0,2018,M,New York
4765,4765,Seth,Woodring,20-24,USA,2052,91,2:33:46,9226.0,2018,M,New York
4766,4766,Tim,Jeffreys,30-34,USA,476,92,2:33:48,9228.0,2018,M,New York
4767,4767,Kieran,Little,30-34,IRL,2097,93,2:33:53,9233.0,2018,M,New York
4768,4768,Matt,Lindgren,30-34,USA,1599,94,2:34:26,9266.0,2018,M,New York
4769,4769,Ciaran,McGonagle,40-44,IRL,1238,95,2:34:38,9278.0,2018,M,New York
4770,4770,Stefano,Ghenda,25-29,ITA,1181,96,2:34:44,9284.0,2018,M,New York
4771,4771,John,Paulett,30-34,USA,569,97,2:34:47,9287.0,2018,M,New York
4772,4772,Michael,Wardian,40-44,USA,479,98,2:34:54,9294.0,2018,M,New York
